id,lab,casenumber,agency,agency2,collectiondate,datereceived,datecompleted,waterbody,sitename,sitedescription,gnisid,latitude,longitude,datum,watertemp,elevation,statename,county,huc,hucname,commonname,species,speciescode,itistsn,numbercollected,collectionmethod,specimen,numbertested,pathogentested,prelimassay,prelimpoolstested,prelimpoolsdetected,corrobassay,corrobpoolstested,corrobpoolsdetected,pathogendetected
3044886,Lower Columbia River Fish Health Center,LO2011-139,U.S. Fish & Wildlife Service,Columbia River Fisheries Program Office,8/22/2011,8/22/2011,,,Lauren Blackman's property,,,45.9991,-118.4025,WGS84,,,Oregon,Umatilla County,17070102,Walla Walla,brook trout,Salvelinus fontinalis,BKT,162003,13,Electro shocking,Gill/Spleen/Kidney,13,Viral Hemorrhagic Septicemia Virus,Epithelial papillima of Common Carp - 15C,3,,Not Applicable,,,None
3044887,Lower Columbia River Fish Health Center,LO2011-139,U.S. Fish & Wildlife Service,Columbia River Fisheries Program Office,8/22/2011,8/22/2011,,,Lauren Blackman's property,,,45.9991,-118.4025,WGS84,,,Oregon,Umatilla County,17070102,Walla Walla,brook trout,Salvelinus fontinalis,BKT,162003,13,Electro shocking,Kidney,13,Yersinia ruckeri,Brain-Heart Infusion Agar Culture,13,,Not Applicable,,,None
3044888,Lower Columbia River Fish Health Center,LO2011-139,U.S. Fish & Wildlife Service,Columbia River Fisheries Program Office,8/22/2011,8/22/2011,,,Lauren Blackman's property,,,45.9991,-118.4025,WGS84,,,Oregon,Umatilla County,17070102,Walla Walla,brook trout,Salvelinus fontinalis,BKT,162003,13,Electro shocking,Kidney,13,Aeromonas salmonicida,Brain-Heart Infusion Agar Culture,13,,Not Applicable,,,None
3044889,Lower Columbia River Fish Health Center,LO2011-139,U.S. Fish & Wildlife Service,Columbia River Fisheries Program Office,8/22/2011,8/22/2011,,,Lauren Blackman's property,,,45.9991,-118.4025,WGS84,,,Oregon,Umatilla County,17070102,Walla Walla,brook trout,Salvelinus fontinalis,BKT,162003,13,Electro shocking,Kidney,13,Edwardsiella ictaluri,Brain-Heart Infusion Agar Culture,13,,Not Applicable,,,None
3044890,Lower Columbia River Fish Health Center,LO2011-139,U.S. Fish & Wildlife Service,Columbia River Fisheries Program Office,8/22/2011,8/22/2011,,,Lauren Blackman's property,,,45.9991,-118.4025,WGS84,,,Oregon,Umatilla County,17070102,Walla Walla,brook trout,Salvelinus fontinalis,BKT,162003,13,Electro shocking,Kidney,13,Edwardsiella tarda,Brain-Heart Infusion Agar Culture,13,,Not Applicable,,,None
3044891,Lower Columbia River Fish Health Center,LO2011-139,U.S. Fish & Wildlife Service,Columbia River Fisheries Program Office,8/22/2011,8/22/2011,,,Lauren Blackman's property,,,45.9991,-118.4025,WGS84,,,Oregon,Umatilla County,17070102,Walla Walla,brook trout,Salvelinus fontinalis,BKT,162003,13,Electro shocking,Kidney,13,Citrobacter freundii,Brain-Heart Infusion Agar Culture,13,,Not Applicable,,,None
3044892,Lower Columbia River Fish Health Center,LO2011-139,U.S. Fish & Wildlife Service,Columbia River Fisheries Program Office,8/22/2011,8/22/2011,,,Lauren Blackman's property,,,45.9991,-118.4025,WGS84,,,Oregon,Umatilla County,17070102,Walla Walla,brook trout,Salvelinus fontinalis,BKT,162003,13,Electro shocking,Kidney,13,Flavobacterium psychrophilum,Tryptone Yeast Extract Salts Agar,13,,Not Applicable,,,None
3044893,Lower Columbia River Fish Health Center,LO2011-139,U.S. Fish & Wildlife Service,Columbia River Fisheries Program Office,8/22/2011,8/22/2011,,,Lauren Blackman's property,,,45.9991,-118.4025,WGS84,,,Oregon,Umatilla County,17070102,Walla Walla,brook trout,Salvelinus fontinalis,BKT,162003,13,Electro shocking,Kidney,13,Flavobacterium columnaris,Tryptone Yeast Extract Salts Agar,13,,Not Applicable,,,None
3044894,Lower Columbia River Fish Health Center,LO2011-139,U.S. Fish & Wildlife Service,Columbia River Fisheries Program Office,8/22/2011,8/22/2011,,,Lauren Blackman's property,,,45.9991,-118.4025,WGS84,,,Oregon,Umatilla County,17070102,Walla Walla,brook trout,Salvelinus fontinalis,BKT,162003,13,Electro shocking,Kidney,9,Renibacterium salmoninarum,Enzyme-linked immunosorbant Assay,9,9,Polymerase Chain Reaction (Rsal-P3M21),9,4,Renibacterium salmoninarum
3044895,Lower Columbia River Fish Health Center,LO2011-139,U.S. Fish & Wildlife Service,Columbia River Fisheries Program Office,8/22/2011,8/22/2011,,,Lauren Blackman's property,,,45.9991,-118.4025,WGS84,,,Oregon,Umatilla County,17070102,Walla Walla,brook trout,Salvelinus fontinalis,BKT,162003,13,Electro shocking,Cranial Elements,13,Myxobolus cerebralis,Pepsin/Trypsin Digest,3,,Not Applicable,,,None
3044896,Lower Columbia River Fish Health Center,LO2011-139,U.S. Fish & Wildlife Service,Columbia River Fisheries Program Office,8/22/2011,8/22/2011,,,Lauren Blackman's property,,,45.9991,-118.4025,WGS84,,,Oregon,Umatilla County,17070102,Walla Walla,brook trout,Salvelinus fontinalis,BKT,162003,13,Electro shocking,Hind-Gut,13,Ceratomyxa shasta,Wet Mount of Posterior Intestine,3,,Not Applicable,,,None
3044934,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,brook trout,Salvelinus fontinalis,BKT,162003,3,Electro shocking,Gill/Spleen/Kidney,3,Infectious Hematopoietic Necrosis Virus,Chinook Salmon Embryo Cell Line - 15C,1,,Not Applicable,,,None
3044935,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,brook trout,Salvelinus fontinalis,BKT,162003,3,Electro shocking,Gill/Spleen/Kidney,3,Infectious Pancreatic Necrosis Virus,Chinook Salmon Embryo Cell Line - 15C,1,,Not Applicable,,,None
3044936,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,brook trout,Salvelinus fontinalis,BKT,162003,3,Electro shocking,Gill/Spleen/Kidney,3,Oncorhynchus Masou Virus,Chinook Salmon Embryo Cell Line - 15C,1,,Not Applicable,,,None
3044937,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,brook trout,Salvelinus fontinalis,BKT,162003,3,Electro shocking,Gill/Spleen/Kidney,3,Viral Hemorrhagic Septicemia Virus,Chinook Salmon Embryo Cell Line - 15C,1,,Not Applicable,,,None
3044938,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,brook trout,Salvelinus fontinalis,BKT,162003,3,Electro shocking,Gill/Spleen/Kidney,3,Infectious Salmon Anemia Virus,Chinook Salmon Embryo Cell Line - 15C,1,,Not Applicable,,,None
3044939,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,brook trout,Salvelinus fontinalis,BKT,162003,3,Electro shocking,Gill/Spleen/Kidney,3,Infectious Hematopoietic Necrosis Virus,Epithelial papillima of Common Carp - 15C,1,,Not Applicable,,,None
3044940,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,brook trout,Salvelinus fontinalis,BKT,162003,3,Electro shocking,Gill/Spleen/Kidney,3,Infectious Pancreatic Necrosis Virus,Epithelial papillima of Common Carp - 15C,1,,Not Applicable,,,None
3044941,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,brook trout,Salvelinus fontinalis,BKT,162003,3,Electro shocking,Gill/Spleen/Kidney,3,Oncorhynchus Masou Virus,Epithelial papillima of Common Carp - 15C,1,,Not Applicable,,,None
3044942,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,brook trout,Salvelinus fontinalis,BKT,162003,3,Electro shocking,Gill/Spleen/Kidney,3,Viral Hemorrhagic Septicemia Virus,Epithelial papillima of Common Carp - 15C,1,,Not Applicable,,,None
3044943,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,brook trout,Salvelinus fontinalis,BKT,162003,3,Electro shocking,Kidney,3,Yersinia ruckeri,Brain-Heart Infusion Agar Culture,3,,Not Applicable,,,None
3044944,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,brook trout,Salvelinus fontinalis,BKT,162003,3,Electro shocking,Kidney,3,Aeromonas salmonicida,Brain-Heart Infusion Agar Culture,3,,Not Applicable,,,None
3044945,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,brook trout,Salvelinus fontinalis,BKT,162003,3,Electro shocking,Kidney,3,Edwardsiella ictaluri,Brain-Heart Infusion Agar Culture,3,,Not Applicable,,,None
3044946,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,brook trout,Salvelinus fontinalis,BKT,162003,3,Electro shocking,Kidney,3,Edwardsiella tarda,Brain-Heart Infusion Agar Culture,3,,Not Applicable,,,None
3044947,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,brook trout,Salvelinus fontinalis,BKT,162003,3,Electro shocking,Kidney,3,Citrobacter freundii,Brain-Heart Infusion Agar Culture,3,,Not Applicable,,,None
3044948,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,brook trout,Salvelinus fontinalis,BKT,162003,3,Electro shocking,Kidney,3,Flavobacterium psychrophilum,Tryptone Yeast Extract Salts Agar,3,,Not Applicable,,,None
3044949,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,brook trout,Salvelinus fontinalis,BKT,162003,3,Electro shocking,Kidney,3,Flavobacterium columnaris,Tryptone Yeast Extract Salts Agar,3,,Not Applicable,,,None
3044950,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,brook trout,Salvelinus fontinalis,BKT,162003,3,Electro shocking,Kidney,2,Renibacterium salmoninarum,Enzyme-linked immunosorbant Assay,2,2,Polymerase Chain Reaction (Rsal-P3M21),2,,None
3044951,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,brook trout,Salvelinus fontinalis,BKT,162003,3,Electro shocking,Cranial Elements,3,Myxobolus cerebralis,Pepsin/Trypsin Digest,1,1,Polymerase Chain Reaction (Mcer-Tr3),1,1,Myxobolus cerebralis
3044952,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,brook trout,Salvelinus fontinalis,BKT,162003,3,Electro shocking,Hind-Gut,3,Ceratomyxa shasta,Wet Mount of Posterior Intestine,1,,Not Applicable,,,None
3044953,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,rainbow trout,Oncorhynchus mykiss,RBT,161989,2,Electro shocking,Gill/Spleen/Kidney,2,Infectious Hematopoietic Necrosis Virus,Chinook Salmon Embryo Cell Line - 15C,1,,Not Applicable,,,None
3044954,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,rainbow trout,Oncorhynchus mykiss,RBT,161989,2,Electro shocking,Gill/Spleen/Kidney,2,Infectious Pancreatic Necrosis Virus,Chinook Salmon Embryo Cell Line - 15C,1,,Not Applicable,,,None
3044955,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,rainbow trout,Oncorhynchus mykiss,RBT,161989,2,Electro shocking,Gill/Spleen/Kidney,2,Oncorhynchus Masou Virus,Chinook Salmon Embryo Cell Line - 15C,1,,Not Applicable,,,None
3044956,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,rainbow trout,Oncorhynchus mykiss,RBT,161989,2,Electro shocking,Gill/Spleen/Kidney,2,Viral Hemorrhagic Septicemia Virus,Chinook Salmon Embryo Cell Line - 15C,1,,Not Applicable,,,None
3044957,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,rainbow trout,Oncorhynchus mykiss,RBT,161989,2,Electro shocking,Gill/Spleen/Kidney,2,Infectious Salmon Anemia Virus,Chinook Salmon Embryo Cell Line - 15C,1,,Not Applicable,,,None
3044958,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,rainbow trout,Oncorhynchus mykiss,RBT,161989,2,Electro shocking,Gill/Spleen/Kidney,2,Infectious Hematopoietic Necrosis Virus,Epithelial papillima of Common Carp - 15C,1,,Not Applicable,,,None
3044959,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,rainbow trout,Oncorhynchus mykiss,RBT,161989,2,Electro shocking,Gill/Spleen/Kidney,2,Infectious Pancreatic Necrosis Virus,Epithelial papillima of Common Carp - 15C,1,,Not Applicable,,,None
3044960,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,rainbow trout,Oncorhynchus mykiss,RBT,161989,2,Electro shocking,Gill/Spleen/Kidney,2,Oncorhynchus Masou Virus,Epithelial papillima of Common Carp - 15C,1,,Not Applicable,,,None
3044961,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,rainbow trout,Oncorhynchus mykiss,RBT,161989,2,Electro shocking,Gill/Spleen/Kidney,2,Viral Hemorrhagic Septicemia Virus,Epithelial papillima of Common Carp - 15C,1,,Not Applicable,,,None
3044962,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,rainbow trout,Oncorhynchus mykiss,RBT,161989,2,Electro shocking,Kidney,2,Yersinia ruckeri,Brain-Heart Infusion Agar Culture,2,,Not Applicable,,,None
3044963,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,rainbow trout,Oncorhynchus mykiss,RBT,161989,2,Electro shocking,Kidney,2,Aeromonas salmonicida,Brain-Heart Infusion Agar Culture,2,,Not Applicable,,,None
3044964,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,rainbow trout,Oncorhynchus mykiss,RBT,161989,2,Electro shocking,Kidney,2,Edwardsiella ictaluri,Brain-Heart Infusion Agar Culture,2,,Not Applicable,,,None
3044965,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,rainbow trout,Oncorhynchus mykiss,RBT,161989,2,Electro shocking,Kidney,2,Edwardsiella tarda,Brain-Heart Infusion Agar Culture,2,,Not Applicable,,,None
3044966,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,rainbow trout,Oncorhynchus mykiss,RBT,161989,2,Electro shocking,Kidney,2,Citrobacter freundii,Brain-Heart Infusion Agar Culture,2,,Not Applicable,,,None
3044967,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,rainbow trout,Oncorhynchus mykiss,RBT,161989,2,Electro shocking,Kidney,2,Flavobacterium psychrophilum,Tryptone Yeast Extract Salts Agar,2,,Not Applicable,,,None
3044968,Lower Columbia River Fish Health Center,LO2011-144,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,9/6/2011,9/6/2011,5/18/2012,Spring Creek,,Upstream of Wallowa Hatchery,1127430,45.4146,-117.2987,WGS84,,,Oregon,Wallowa County,17060105,Wallowa,rainbow trout,Oncorhynchus mykiss,RBT,161989,2,Electro shocking,Kidney,2,Flavobacterium columnaris,Tryptone Yeast Extract Salts Agar,2,,Not Applicable,,,None
